lot_id,product_id,process_step,equipment_id,wafer_count,queue_time_hours,process_time_hours,start_time,end_time,defect_count,yield_rate,status
LOT_02701,N3_AI,CMP,CMP_01,24,8.4,2.2,2026-03-24 03:15:31.666940,2026-03-24 05:27:18.044242,5,,Hold
LOT_02701,N3_AI,Metrology,MET_01,24,4.13,3.53,2026-03-24 09:34:57.569855,2026-03-24 13:06:50.557167,2,,Completed
LOT_02701,N3_AI,Inspection,INSP_01,24,5.48,3.53,2026-03-24 18:35:55.526507,2026-03-24 22:07:37.092944,0,0.910493487491183,Completed
LOT_02702,N3_AI,Lithography,LITHO_03,25,2.79,3.83,2026-03-17 18:47:39.393271,2026-03-17 22:37:10.114926,3,,Completed
LOT_02702,N3_AI,Etching,ETCH_04,25,5.95,2.84,2026-03-18 04:34:17.045800,2026-03-18 07:24:27.488782,0,,Completed
LOT_02702,N3_AI,Deposition,DEP_02,25,0.0,4.63,2026-03-18 07:24:27.488782,2026-03-18 12:02:09.085451,2,,Completed
LOT_02702,N3_AI,CMP,CMP_01,25,6.4,0.93,2026-03-18 18:26:22.867861,2026-03-18 19:22:21.651251,1,,Completed
LOT_02702,N3_AI,Metrology,MET_02,25,6.22,3.05,2026-03-19 01:35:20.029534,2026-03-19 04:38:27.687023,5,,Completed
LOT_02702,N3_AI,Inspection,INSP_02,25,8.23,4.06,2026-03-19 12:52:11.834565,2026-03-19 16:55:52.707275,1,0.9623349814512093,Completed
LOT_02703,N3_MOBILE,Lithography,LITHO_01,25,5.05,3.54,2026-01-16 09:02:49.196274,2026-01-16 12:35:05.638907,4,,Completed
LOT_02703,N3_MOBILE,Etching,ETCH_01,25,5.87,2.87,2026-01-16 18:27:14.171766,2026-01-16 21:19:29.391318,2,,Completed
LOT_02703,N3_MOBILE,Deposition,DEP_03,25,4.59,4.54,2026-01-17 01:55:00.672190,2026-01-17 06:27:09.692939,7,,Completed
LOT_02703,N3_MOBILE,CMP,CMP_01,25,0.41,4.96,2026-01-17 06:51:54.407689,2026-01-17 11:49:27.002523,2,,Rework
LOT_02703,N3_MOBILE,Metrology,MET_02,25,5.89,2.98,2026-01-17 17:42:42.474329,2026-01-17 20:41:24.392344,4,,Completed
LOT_02703,N3_MOBILE,Inspection,INSP_02,25,9.12,3.52,2026-01-18 05:48:33.456863,2026-01-18 09:20:02.359638,3,0.9155502669416095,Completed
LOT_02704,N3_AI,Lithography,LITHO_03,25,8.05,1.96,2026-01-05 13:02:58.975782,2026-01-05 15:00:17.855708,2,,Completed
LOT_02704,N3_AI,Etching,ETCH_01,25,14.17,2.06,2026-01-06 05:10:16.728969,2026-01-06 07:13:52.058743,3,,Completed
LOT_02704,N3_AI,Deposition,DEP_01,25,8.03,3.42,2026-01-06 15:15:33.469997,2026-01-06 18:40:48.549155,1,,Completed
LOT_02704,N3_AI,CMP,CMP_02,25,4.78,4.86,2026-01-06 23:27:47.743851,2026-01-07 04:19:38.945729,1,,Completed
LOT_02704,N3_AI,Metrology,MET_01,25,10.06,2.92,2026-01-07 14:22:57.232590,2026-01-07 17:17:56.483316,1,,Hold
LOT_02704,N3_AI,Inspection,INSP_02,25,1.1,3.28,2026-01-07 18:23:53.468353,2026-01-07 21:40:56.848989,1,0.978457709066387,Hold
LOT_02705,N3_AI,Lithography,LITHO_01,25,3.09,3.0,2026-02-12 13:05:11.422400,2026-02-12 16:05:16.769871,2,,Completed
LOT_02705,N3_AI,Etching,ETCH_04,25,7.85,4.38,2026-02-12 23:56:33.205688,2026-02-13 04:19:16.678419,0,,Hold
LOT_02705,N3_AI,Deposition,DEP_01,25,10.77,3.57,2026-02-13 15:05:22.697220,2026-02-13 18:39:18.626879,2,,Completed
LOT_02705,N3_AI,CMP,CMP_01,25,6.19,0.96,2026-02-14 00:50:42.929359,2026-02-14 01:48:18.777936,1,,Completed
LOT_02705,N3_AI,Metrology,MET_01,25,10.26,3.64,2026-02-14 12:04:12.702020,2026-02-14 15:42:53.598251,2,,Completed
LOT_02705,N3_AI,Inspection,INSP_02,25,7.3,2.73,2026-02-14 23:00:37.705652,2026-02-15 01:44:34.886357,3,0.9201670868350814,Completed
LOT_02706,N3_AI,Lithography,LITHO_01,25,13.39,3.85,2026-02-20 20:23:32.398024,2026-02-21 00:14:27.984689,3,,Completed
LOT_02706,N3_AI,Etching,ETCH_03,25,25.74,4.01,2026-02-22 01:58:52.740807,2026-02-22 05:59:38.425278,1,,Completed
LOT_02706,N3_AI,Deposition,DEP_02,25,5.02,4.11,2026-02-22 11:00:37.977815,2026-02-22 15:07:15.835258,7,,Completed
LOT_02706,N3_AI,CMP,CMP_02,25,5.6,1.04,2026-02-22 20:43:26.689934,2026-02-22 21:45:43.327933,1,,Completed
LOT_02706,N3_AI,Metrology,MET_02,25,9.36,3.86,2026-02-23 07:07:26.610636,2026-02-23 10:58:56.766871,2,,Completed
LOT_02706,N3_AI,Inspection,INSP_01,25,9.25,1.78,2026-02-23 20:14:00.806294,2026-02-23 22:00:48.827307,2,0.9263564523850807,Completed
LOT_02707,N3_GPU,Lithography,LITHO_02,25,4.5,2.23,2026-02-04 07:29:48.897008,2026-02-04 09:43:41.489124,2,,Completed
LOT_02707,N3_GPU,Etching,ETCH_03,25,22.76,1.49,2026-02-05 08:29:13.408467,2026-02-05 09:58:44.144655,4,,Completed
LOT_02707,N3_GPU,Deposition,DEP_01,25,6.43,0.79,2026-02-05 16:24:22.697985,2026-02-05 17:11:29.406798,1,,Completed
LOT_02707,N3_GPU,CMP,CMP_02,25,6.04,3.18,2026-02-05 23:13:54.372050,2026-02-06 02:24:40.945065,2,,Completed
LOT_02707,N3_GPU,Metrology,MET_02,25,2.13,0.5,2026-02-06 04:32:25.858613,2026-02-06 05:02:40.769246,5,,Completed
LOT_02707,N3_GPU,Inspection,INSP_02,25,11.06,2.44,2026-02-06 16:06:03.425432,2026-02-06 18:32:36.125232,1,0.9795646414252698,Completed
LOT_02708,N3_MOBILE,Lithography,LITHO_02,25,9.5,2.84,2026-02-05 11:30:01.458021,2026-02-05 14:20:15.507809,1,,Completed
LOT_02708,N3_MOBILE,Etching,ETCH_04,25,5.36,3.48,2026-02-05 19:41:44.454078,2026-02-05 23:10:27.922615,3,,Completed
LOT_02708,N3_MOBILE,Deposition,DEP_01,25,4.17,1.41,2026-02-06 03:20:51.928779,2026-02-06 04:45:27.618491,3,,Completed
LOT_02708,N3_MOBILE,CMP,CMP_02,25,9.29,4.32,2026-02-06 14:02:44.578738,2026-02-06 18:22:00.887966,1,,Completed
LOT_02708,N3_MOBILE,Metrology,MET_01,25,0.0,1.27,2026-02-06 18:22:00.887966,2026-02-06 19:38:19.505634,2,,Completed
LOT_02708,N3_MOBILE,Inspection,INSP_01,25,6.23,3.79,2026-02-07 01:52:06.515550,2026-02-07 05:39:48.082595,4,0.9782010106596304,Completed
LOT_02709,N3_CPU,Lithography,LITHO_01,24,4.19,3.31,2026-02-12 21:11:31.533769,2026-02-13 00:30:13.134902,1,,Completed
LOT_02709,N3_CPU,Etching,ETCH_02,24,3.06,3.24,2026-02-13 03:34:05.524883,2026-02-13 06:48:22.896369,0,,Completed
LOT_02709,N3_CPU,Deposition,DEP_01,24,2.42,2.73,2026-02-13 09:13:27.478049,2026-02-13 11:57:21.474276,1,,Completed
LOT_02709,N3_CPU,CMP,CMP_02,24,6.62,3.89,2026-02-13 18:34:25.100564,2026-02-13 22:27:32.600388,3,,Completed
LOT_02709,N3_CPU,Metrology,MET_02,24,2.13,3.95,2026-02-14 00:35:22.527220,2026-02-14 04:32:12.320671,1,,Completed
LOT_02709,N3_CPU,Inspection,INSP_02,24,6.27,3.67,2026-02-14 10:48:14.381231,2026-02-14 14:28:28.566742,2,0.8821130495046752,Completed
LOT_02710,N3_AI,Lithography,LITHO_01,25,5.47,1.73,2026-01-18 16:28:28.241688,2026-01-18 18:12:18.259017,3,,Completed
LOT_02710,N3_AI,Etching,ETCH_03,25,14.86,2.94,2026-01-19 09:03:44.563808,2026-01-19 12:00:20.677183,0,,Completed
LOT_02710,N3_AI,Deposition,DEP_01,25,3.74,2.4,2026-01-19 15:44:57.166821,2026-01-19 18:08:56.092678,0,,Completed
LOT_02710,N3_AI,CMP,CMP_02,25,4.0,1.78,2026-01-19 22:08:41.701976,2026-01-19 23:55:47.100511,3,,Completed
LOT_02710,N3_AI,Metrology,MET_01,25,7.07,1.98,2026-01-20 06:59:49.438234,2026-01-20 08:58:36.417018,0,,Completed
LOT_02710,N3_AI,Inspection,INSP_02,25,6.09,4.39,2026-01-20 15:04:01.331457,2026-01-20 19:27:07.529581,0,0.9103869287796071,Completed
LOT_02711,N3_GPU,Lithography,LITHO_03,25,2.38,3.7,2026-02-06 21:22:31.341124,2026-02-07 01:04:13.788973,0,,Completed
LOT_02711,N3_GPU,Etching,ETCH_01,25,12.17,2.39,2026-02-07 13:14:14.029922,2026-02-07 15:37:52.269329,2,,Completed
LOT_02711,N3_GPU,Deposition,DEP_03,25,2.6,3.61,2026-02-07 18:14:05.467234,2026-02-07 21:50:58.933800,2,,Completed
LOT_02711,N3_GPU,CMP,CMP_01,25,5.48,2.17,2026-02-08 03:19:50.820029,2026-02-08 05:29:50.272644,3,,Completed
LOT_02711,N3_GPU,Metrology,MET_01,25,3.36,3.05,2026-02-08 08:51:29.856920,2026-02-08 11:54:17.646490,1,,Completed
LOT_02711,N3_GPU,Inspection,INSP_02,25,8.14,3.11,2026-02-08 20:02:31.421030,2026-02-08 23:09:08.472416,3,0.9838675847693955,Completed
LOT_02712,N3_GPU,Lithography,LITHO_01,25,4.3,3.28,2026-03-18 14:17:45.390119,2026-03-18 17:34:48.274860,5,,Completed
LOT_02712,N3_GPU,Etching,ETCH_04,25,19.08,3.75,2026-03-19 12:39:53.296397,2026-03-19 16:24:36.505412,1,,Hold
LOT_02712,N3_GPU,Deposition,DEP_02,25,3.88,2.46,2026-03-19 20:17:11.853254,2026-03-19 22:44:42.522876,0,,Completed
LOT_02712,N3_GPU,CMP,CMP_01,25,9.02,3.1,2026-03-20 07:46:06.414228,2026-03-20 10:52:19.919614,0,,Completed
LOT_02712,N3_GPU,Metrology,MET_02,25,9.72,3.97,2026-03-20 20:35:39.348867,2026-03-21 00:33:51.061010,3,,Completed
LOT_02712,N3_GPU,Inspection,INSP_01,25,6.73,2.78,2026-03-21 07:17:36.451975,2026-03-21 10:04:34.427810,1,0.8962672565385866,Completed
LOT_02713,N3_AI,Lithography,LITHO_01,25,1.79,2.34,2026-01-21 13:47:18.585015,2026-01-21 16:07:41.675745,1,,Completed
LOT_02713,N3_AI,Etching,ETCH_04,25,13.72,2.43,2026-01-22 05:51:07.815884,2026-01-22 08:17:05.249078,2,,Completed
LOT_02713,N3_AI,Deposition,DEP_02,25,6.47,3.44,2026-01-22 14:45:09.284421,2026-01-22 18:11:31.059296,0,,Completed
LOT_02713,N3_AI,CMP,CMP_01,25,0.21,3.92,2026-01-22 18:24:07.650093,2026-01-22 22:19:17.741235,2,,Completed
LOT_02713,N3_AI,Metrology,MET_02,25,7.39,3.53,2026-01-23 05:42:33.030419,2026-01-23 09:14:29.264599,5,,Completed
LOT_02713,N3_AI,Inspection,INSP_02,25,4.25,2.99,2026-01-23 13:29:13.638697,2026-01-23 16:28:37.901053,1,0.9037319909311753,Completed
LOT_02714,N3_CPU,Lithography,LITHO_01,25,3.1,2.91,2026-02-28 04:05:44.847220,2026-02-28 07:00:13.167797,2,,Completed
LOT_02714,N3_CPU,Etching,ETCH_03,25,15.25,2.05,2026-02-28 22:15:09.950646,2026-03-01 00:17:53.966744,3,,Hold
LOT_02714,N3_CPU,Deposition,DEP_02,25,4.51,3.62,2026-03-01 04:48:44.144536,2026-03-01 08:26:04.077328,2,,Completed
LOT_02714,N3_CPU,CMP,CMP_02,25,10.84,3.68,2026-03-01 19:16:17.283451,2026-03-01 22:57:09.961356,1,,Completed
LOT_02714,N3_CPU,Metrology,MET_02,25,5.01,3.61,2026-03-02 03:57:43.243863,2026-03-02 07:34:15.524680,1,,Completed
LOT_02714,N3_CPU,Inspection,INSP_02,25,6.21,1.79,2026-03-02 13:47:06.176820,2026-03-02 15:34:41.380100,3,0.903092301417872,Completed
LOT_02715,N3_GPU,Lithography,LITHO_03,25,5.95,1.17,2026-01-04 14:56:43.932458,2026-01-04 16:06:38.268750,1,,Rework
LOT_02715,N3_GPU,Etching,ETCH_04,25,3.2,2.86,2026-01-04 19:18:39.157147,2026-01-04 22:10:22.884940,0,,Completed
LOT_02715,N3_GPU,Deposition,DEP_02,25,5.38,2.93,2026-01-05 03:33:26.049018,2026-01-05 06:29:26.481070,3,,Completed
LOT_02715,N3_GPU,CMP,CMP_02,25,7.26,4.62,2026-01-05 13:44:58.374384,2026-01-05 18:22:15.694521,2,,Completed
LOT_02715,N3_GPU,Metrology,MET_02,25,1.81,3.53,2026-01-05 20:10:38.665691,2026-01-05 23:42:35.280469,0,,Completed
LOT_02715,N3_GPU,Inspection,INSP_02,25,13.07,2.35,2026-01-06 12:46:48.579054,2026-01-06 15:07:36.797307,5,0.9143311138035324,Completed
LOT_02716,N3_AI,Lithography,LITHO_03,25,2.69,1.3,2026-02-13 22:41:10.137282,2026-02-13 23:59:10.608294,3,,Completed
LOT_02716,N3_AI,Etching,ETCH_04,25,4.25,3.34,2026-02-14 04:14:25.930686,2026-02-14 07:35:02.319613,4,,Completed
LOT_02716,N3_AI,Deposition,DEP_03,25,1.0,4.67,2026-02-14 08:34:50.602322,2026-02-14 13:14:53.132122,3,,Rework
LOT_02716,N3_AI,CMP,CMP_02,25,10.74,2.5,2026-02-14 23:59:18.875160,2026-02-15 02:29:01.942353,4,,Rework
LOT_02716,N3_AI,Metrology,MET_01,25,3.16,2.81,2026-02-15 05:38:54.632820,2026-02-15 08:27:25.478354,3,,Completed
LOT_02716,N3_AI,Inspection,INSP_01,25,0.0,2.28,2026-02-15 08:27:25.478354,2026-02-15 10:43:56.286744,2,0.8483234442282827,Completed
LOT_02717,N3_GPU,Lithography,LITHO_02,24,4.41,3.36,2026-03-29 02:24:38.190986,2026-03-29 05:46:07.276692,2,,Completed
LOT_02717,N3_GPU,Etching,ETCH_04,24,10.05,5.81,2026-03-29 15:49:24.009817,2026-03-29 21:37:53.729063,4,,Completed
LOT_02717,N3_GPU,Deposition,DEP_02,24,4.43,0.5,2026-03-30 02:03:43.355065,2026-03-30 02:33:43.355065,1,,Completed
LOT_02717,N3_GPU,CMP,CMP_02,24,9.84,2.3,2026-03-30 12:24:11.070355,2026-03-30 14:42:24.048579,2,,Completed
LOT_02717,N3_GPU,Metrology,MET_01,24,5.77,2.4,2026-03-30 20:28:37.578460,2026-03-30 22:52:43.208079,1,,Completed
LOT_02717,N3_GPU,Inspection,INSP_02,24,6.85,3.75,2026-03-31 05:43:39.677726,2026-03-31 09:28:42.068145,1,0.933013398025484,Hold
LOT_02718,N3_CPU,Lithography,LITHO_03,25,6.37,4.86,2026-02-07 10:22:01.064918,2026-02-07 15:13:49.393489,3,,Rework
LOT_02718,N3_CPU,Etching,ETCH_03,25,10.29,2.38,2026-02-08 01:30:59.514983,2026-02-08 03:53:45.537113,2,,Completed
LOT_02718,N3_CPU,Deposition,DEP_01,25,10.08,4.36,2026-02-08 13:58:25.344068,2026-02-08 18:20:08.804975,5,,Completed
LOT_02718,N3_CPU,CMP,CMP_01,25,4.84,1.65,2026-02-08 23:10:20.078078,2026-02-09 00:49:05.042551,1,,Completed
LOT_02718,N3_CPU,Metrology,MET_02,25,3.1,1.84,2026-02-09 03:55:05.017600,2026-02-09 05:45:35.599886,1,,Completed
LOT_02718,N3_CPU,Inspection,INSP_02,25,4.04,3.0,2026-02-09 09:47:57.367172,2026-02-09 12:48:02.986844,1,0.9812340586029147,Completed
LOT_02719,N3_AI,Lithography,LITHO_03,25,8.55,3.03,2026-02-16 03:32:49.749779,2026-02-16 06:34:42.273602,1,,Completed
LOT_02719,N3_AI,Etching,ETCH_03,25,12.82,3.51,2026-02-16 19:23:48.376936,2026-02-16 22:54:28.892927,1,,Completed
LOT_02719,N3_AI,Deposition,DEP_02,25,8.69,2.43,2026-02-17 07:35:50.385339,2026-02-17 10:01:32.644349,1,,Completed
LOT_02719,N3_AI,CMP,CMP_01,25,7.99,2.51,2026-02-17 18:01:09.183038,2026-02-17 20:31:33.370241,0,,Completed
LOT_02719,N3_AI,Metrology,MET_01,25,1.31,4.37,2026-02-17 21:50:10.296650,2026-02-18 02:12:38.533439,2,,Completed
LOT_02719,N3_AI,Inspection,INSP_01,25,6.32,2.91,2026-02-18 08:31:36.512068,2026-02-18 11:26:02.385434,3,0.9224426143285078,Completed
LOT_02720,N3_CPU,Lithography,LITHO_01,25,4.8,4.47,2026-01-24 00:47:55.560437,2026-01-24 05:16:24.794338,5,,Completed
LOT_02720,N3_CPU,Etching,ETCH_03,25,15.51,4.45,2026-01-24 20:47:11.568317,2026-01-25 01:14:09.585435,0,,Completed
LOT_02720,N3_CPU,Deposition,DEP_02,25,4.13,2.48,2026-01-25 05:21:59.872933,2026-01-25 07:50:51.365435,0,,Rework
LOT_02720,N3_CPU,CMP,CMP_02,25,6.91,2.67,2026-01-25 14:45:25.926022,2026-01-25 17:25:47.275919,1,,Completed
LOT_02720,N3_CPU,Metrology,MET_02,25,6.14,3.27,2026-01-25 23:34:21.402001,2026-01-26 02:50:45.052657,1,,Completed
LOT_02720,N3_CPU,Inspection,INSP_02,25,0.74,2.76,2026-01-26 03:35:08.313816,2026-01-26 06:21:00.869630,1,0.946825532157412,Completed
LOT_02721,N3_GPU,Lithography,LITHO_02,24,7.92,2.99,2026-02-19 23:55:18.730856,2026-02-20 02:54:58.453643,1,,Completed
LOT_02721,N3_GPU,Etching,ETCH_03,24,9.8,2.72,2026-02-20 12:43:15.708803,2026-02-20 15:26:29.035689,3,,Rework
LOT_02721,N3_GPU,Deposition,DEP_03,24,8.87,3.49,2026-02-21 00:18:41.150676,2026-02-21 03:47:56.064709,1,,Completed
LOT_02721,N3_GPU,CMP,CMP_02,24,1.69,3.08,2026-02-21 05:29:23.401964,2026-02-21 08:34:09.906346,0,,Completed
LOT_02721,N3_GPU,Metrology,MET_01,24,5.86,2.56,2026-02-21 14:26:02.696752,2026-02-21 16:59:24.231242,1,,Completed
LOT_02721,N3_GPU,Inspection,INSP_02,24,0.52,1.96,2026-02-21 17:30:18.696794,2026-02-21 19:27:57.537866,0,0.9534090945940178,Completed
LOT_02722,N3_MOBILE,Lithography,LITHO_02,25,8.31,3.79,2026-01-17 05:18:52.705223,2026-01-17 09:06:04.978426,2,,Completed
LOT_02722,N3_MOBILE,Etching,ETCH_03,25,5.41,3.69,2026-01-17 14:30:28.363809,2026-01-17 18:11:49.671042,0,,Completed
LOT_02722,N3_MOBILE,Deposition,DEP_02,25,9.12,4.18,2026-01-18 03:18:52.594393,2026-01-18 07:29:25.597015,1,,Completed
LOT_02722,N3_MOBILE,CMP,CMP_01,25,3.18,1.41,2026-01-18 10:40:04.629657,2026-01-18 12:04:22.643475,3,,Hold
LOT_02722,N3_MOBILE,Metrology,MET_01,25,6.59,3.58,2026-01-18 18:39:52.807742,2026-01-18 22:14:49.484401,1,,Completed
LOT_02722,N3_MOBILE,Inspection,INSP_01,25,6.68,3.03,2026-01-19 04:55:43.139879,2026-01-19 07:57:40.212474,5,0.9614856182656826,Completed
LOT_02723,N3_AI,Lithography,LITHO_02,25,3.12,2.46,2026-03-21 14:06:56.361586,2026-03-21 16:34:32.941054,3,,Completed
LOT_02723,N3_AI,Etching,ETCH_02,25,7.71,3.5,2026-03-22 00:16:54.982873,2026-03-22 03:47:01.239261,0,,Rework
LOT_02723,N3_AI,Deposition,DEP_01,25,3.86,2.7,2026-03-22 07:38:44.802844,2026-03-22 10:20:39.102746,1,,Completed
LOT_02723,N3_AI,CMP,CMP_01,25,7.6,3.34,2026-03-22 17:56:27.338766,2026-03-22 21:16:42.636976,5,,Completed
LOT_02723,N3_AI,Metrology,MET_02,25,8.49,0.93,2026-03-23 05:45:56.205359,2026-03-23 06:41:27.041834,2,,Completed
LOT_02723,N3_AI,Inspection,INSP_02,25,0.04,3.49,2026-03-23 06:43:48.784037,2026-03-23 10:13:21.897300,0,0.9469316137451181,Completed
LOT_02724,N3_AI,Lithography,LITHO_02,25,4.07,4.16,2026-01-04 07:04:07.233174,2026-01-04 11:13:27.233072,4,,Completed
LOT_02724,N3_AI,Etching,ETCH_02,25,8.81,3.67,2026-01-04 20:02:01.778145,2026-01-04 23:42:02.419624,2,,Completed
LOT_02724,N3_AI,Deposition,DEP_03,25,5.03,2.79,2026-01-05 04:44:00.655809,2026-01-05 07:31:30.527968,2,,Completed
LOT_02724,N3_AI,CMP,CMP_01,25,4.1,3.42,2026-01-05 11:37:34.609793,2026-01-05 15:02:57.870709,4,,Completed
LOT_02724,N3_AI,Metrology,MET_02,25,5.34,4.34,2026-01-05 20:23:10.352111,2026-01-06 00:43:41.976540,1,,Completed
LOT_02724,N3_AI,Inspection,INSP_02,25,0.0,5.05,2026-01-06 00:43:41.976540,2026-01-06 05:46:40.620124,6,0.9115421968114955,Completed
LOT_02725,N3_AI,Lithography,LITHO_01,25,3.7,3.15,2026-01-16 18:42:07.667069,2026-01-16 21:50:54.889413,1,,Completed
LOT_02725,N3_AI,Etching,ETCH_01,25,9.74,4.37,2026-01-17 07:35:07.021478,2026-01-17 11:57:35.892325,3,,Completed
LOT_02725,N3_AI,Deposition,DEP_02,25,7.41,3.62,2026-01-17 19:22:10.374208,2026-01-17 22:59:26.630408,1,,Completed
LOT_02725,N3_AI,CMP,CMP_01,25,8.06,3.73,2026-01-18 07:03:04.064683,2026-01-18 10:46:37.631459,2,,Completed
LOT_02725,N3_AI,Metrology,MET_01,25,12.82,5.22,2026-01-18 23:35:56.243236,2026-01-19 04:49:14.135918,0,,Completed
LOT_02725,N3_AI,Inspection,INSP_01,25,8.46,2.55,2026-01-19 13:16:55.064467,2026-01-19 15:50:07.805604,3,0.8681499665711061,Completed
LOT_02726,N3_CPU,Lithography,LITHO_01,25,4.96,1.96,2026-01-16 06:57:22.921523,2026-01-16 08:54:56.391193,1,,Completed
LOT_02726,N3_CPU,Etching,ETCH_01,25,12.83,4.71,2026-01-16 21:44:56.422146,2026-01-17 02:27:43.891477,2,,Completed
LOT_02726,N3_CPU,Deposition,DEP_03,25,5.34,2.35,2026-01-17 07:48:23.316179,2026-01-17 10:09:36.096410,2,,Completed
LOT_02726,N3_CPU,CMP,CMP_01,25,5.12,2.61,2026-01-17 15:16:46.039941,2026-01-17 17:53:11.221739,1,,Completed
LOT_02726,N3_CPU,Metrology,MET_02,25,7.24,3.42,2026-01-18 01:07:30.149154,2026-01-18 04:32:54.878184,2,,Completed
LOT_02726,N3_CPU,Inspection,INSP_02,25,9.77,4.65,2026-01-18 14:19:02.686594,2026-01-18 18:58:07.042259,4,0.9740616307045715,Completed
LOT_02727,N3_CPU,Lithography,LITHO_03,25,1.64,1.56,2026-01-10 02:38:35.457632,2026-01-10 04:12:17.001251,2,,Completed
LOT_02727,N3_CPU,Etching,ETCH_02,25,12.75,3.06,2026-01-10 16:57:02.047863,2026-01-10 20:00:38.916300,0,,Hold
LOT_02727,N3_CPU,Deposition,DEP_02,25,9.35,3.46,2026-01-11 05:21:33.325794,2026-01-11 08:48:52.164756,1,,Completed
LOT_02727,N3_CPU,CMP,CMP_02,25,12.0,3.07,2026-01-11 20:49:01.563610,2026-01-11 23:53:08.001089,0,,Completed
LOT_02727,N3_CPU,Metrology,MET_01,25,6.89,2.62,2026-01-12 06:46:27.565458,2026-01-12 09:23:28.276232,4,,Completed
LOT_02727,N3_CPU,Inspection,INSP_01,25,5.94,3.85,2026-01-12 15:19:49.092833,2026-01-12 19:10:51.177914,1,0.9530531605146438,Completed
LOT_02728,N3_MOBILE,Lithography,LITHO_01,24,3.31,2.21,2026-01-21 08:18:35.213903,2026-01-21 10:31:08.470218,3,,Completed
LOT_02728,N3_MOBILE,Etching,ETCH_02,24,9.48,2.75,2026-01-21 19:59:54.950737,2026-01-21 22:45:07.124561,1,,Completed
LOT_02728,N3_MOBILE,Deposition,DEP_01,24,5.66,3.81,2026-01-22 04:24:42.151245,2026-01-22 08:13:05.227098,0,,Completed
LOT_02728,N3_MOBILE,CMP,CMP_01,24,8.84,1.74,2026-01-22 17:03:44.581214,2026-01-22 18:48:06.298082,0,,Completed
LOT_02728,N3_MOBILE,Metrology,MET_01,24,6.24,1.46,2026-01-23 01:02:17.513533,2026-01-23 02:30:05.911077,3,,Completed
LOT_02728,N3_MOBILE,Inspection,INSP_01,24,4.12,4.51,2026-01-23 06:37:25.905034,2026-01-23 11:08:00.670055,1,0.9675498488162638,Completed
LOT_02729,N3_CPU,Lithography,LITHO_01,25,6.21,3.15,2026-01-04 22:12:26.820147,2026-01-05 01:21:13.814926,1,,Completed
LOT_02729,N3_CPU,Etching,ETCH_01,25,20.79,2.38,2026-01-05 22:08:48.079642,2026-01-06 00:31:44.503518,1,,Completed
LOT_02729,N3_CPU,Deposition,DEP_02,25,8.42,3.83,2026-01-06 08:57:06.706819,2026-01-06 12:47:09.987446,2,,Completed
LOT_02729,N3_CPU,CMP,CMP_01,25,10.02,3.29,2026-01-06 22:48:39.899520,2026-01-07 02:05:50.165953,2,,Completed
LOT_02729,N3_CPU,Metrology,MET_02,25,4.61,3.14,2026-01-07 06:42:30.591332,2026-01-07 09:51:10.789022,0,,Completed
LOT_02729,N3_CPU,Inspection,INSP_02,25,8.25,1.89,2026-01-07 18:06:18.290696,2026-01-07 19:59:54.044355,0,0.9183845483964119,Completed
LOT_02730,N3_AI,Lithography,LITHO_02,25,6.6,2.69,2026-02-11 12:36:02.099143,2026-02-11 15:17:15.532237,2,,Completed
LOT_02730,N3_AI,Etching,ETCH_01,25,10.44,2.66,2026-02-12 01:43:27.816316,2026-02-12 04:23:08.451830,3,,Completed
LOT_02730,N3_AI,Deposition,DEP_01,25,0.43,4.17,2026-02-12 04:49:12.580899,2026-02-12 08:59:34.436358,4,,Completed
LOT_02730,N3_AI,CMP,CMP_02,25,7.63,2.03,2026-02-12 16:37:16.898006,2026-02-12 18:39:09.192306,5,,Completed
LOT_02730,N3_AI,Metrology,MET_02,25,1.89,2.15,2026-02-12 20:32:30.167178,2026-02-12 22:41:36.079171,2,,Completed
LOT_02730,N3_AI,Inspection,INSP_02,25,2.99,3.09,2026-02-13 01:41:02.722852,2026-02-13 04:46:35.384340,2,0.9702367091321596,Hold
LOT_02731,N3_CPU,Lithography,LITHO_01,25,10.64,4.52,2026-02-26 00:38:12.846142,2026-02-26 05:09:20.996094,2,,Completed
LOT_02731,N3_CPU,Etching,ETCH_03,25,10.57,3.45,2026-02-26 15:43:26.271134,2026-02-26 19:10:20.921377,2,,Completed
LOT_02731,N3_CPU,Deposition,DEP_01,25,1.07,3.36,2026-02-26 20:14:15.736653,2026-02-26 23:35:51.308410,1,,Completed
LOT_02731,N3_CPU,CMP,CMP_02,25,6.56,4.02,2026-02-27 06:09:13.079666,2026-02-27 10:10:29.207531,1,,Completed
LOT_02731,N3_CPU,Metrology,MET_02,25,0.45,3.34,2026-02-27 10:37:39.232446,2026-02-27 13:57:57.686179,3,,Hold
LOT_02731,N3_CPU,Inspection,INSP_01,25,6.98,2.54,2026-02-27 20:56:36.881354,2026-02-27 23:28:51.250387,2,0.8574689079479624,Completed
LOT_02732,N3_MOBILE,Lithography,LITHO_01,25,7.16,1.92,2026-01-15 13:09:46.611977,2026-01-15 15:04:43.213312,1,,Completed
LOT_02732,N3_MOBILE,Etching,ETCH_04,25,6.83,4.75,2026-01-15 21:54:45.347901,2026-01-16 02:40:02.215739,1,,Completed
